Timestamp,Server,Min_Latency,Avg_Latency,Max_Latency,Jitter,Packet_Loss
2024-10-16 07:55:17,a248.e.akamai.net,181.801,181.801,181.801,0.0,0.0
2024-10-16 07:55:18,a248.e.akamai.net,181.824,181.824,181.824,0.0,0.0
2024-10-16 07:55:18,a248.e.akamai.net,181.789,181.789,181.789,0.0,0.0
2024-10-16 07:55:18,facebook.com,16.314,16.314,16.314,0.0,0.0
2024-10-16 07:55:18,facebook.com,16.313,16.313,16.313,0.0,0.0
2024-10-16 07:55:18,facebook.com,16.399,16.399,16.399,0.0,0.0
2024-10-16 07:55:18,facebook.com,16.313,16.313,16.313,0.0,0.0
2024-10-16 07:55:18,facebook.com,17.691,17.691,17.691,0.0,0.0
2024-10-16 07:55:18,cloudflare.com,1.549,1.549,1.549,0.0,0.0
2024-10-16 07:55:18,cloudflare.com,1.527,1.527,1.527,0.0,0.0
